id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink	True Positive	False Positive	isClean
4.59115128169185E+017	Angela_Pyne	 cancer sucks	4/23/2014	1	2				https://twitter.com/Angela_Pyne/status/459115128169185280	1	0	1
4.59370336060841E+017	Cris_Michelle21	 nice visit uncle david hes amazing cancer free pictwittercom vquxiuojo	4/24/2014	0	0				https://twitter.com/Cris_Michelle21/status/459370336060841984	1	0	1
3.85082640983789E+017	KevinDougherty9	 scc soccer players get pink laces honor breast cancer awareness month	10/1/2013	5	4				https://twitter.com/KevinDougherty9/status/385082640983789568	1	0	1
3.56461507162279E+017	ash_buenaflor	 annalblanchard kyle massey cancer omg	7/14/2013	0	0	@annalblanchard			https://twitter.com/ash_buenaflor/status/356461507162279936	1	0	1
3.09502145797955E+017	Cancer_Baybee	 jassie_o suppose early rt cancer _baybee thought spring suppose come early dumb ass groundhog_lmao	3/6/2013	0	0	@jassie_O @Cancer			https://twitter.com/Cancer_Baybee/status/309502145797955584	0	1	-1
3.64601321837441E+017	Eric_Martin20	 cassholwerda cancer car accident house fire expelled drop dirty mom tells youre child corby punches you acne breakout	8/6/2013	0	9	@cassholwerda			https://twitter.com/Eric_Martin20/status/364601321837441024	1	0	1
5.0732186834987E+017	lex3697	 lmao caught someone trying put flush away cancer toilet yard	9/3/2014	0	7				https://twitter.com/lex3697/status/507321868349870080	1	0	1
2.91638830950391E+017	lyndsey_mf	 zodiacfacts top best zodiac matches scorpio pisces cancer virgo privacycuntt	1/16/2013	0	0	@ZodiacFacts @privacycuntt	#Scorpio #Pisces #Cancer #Virgo		https://twitter.com/lyndsey_mf/status/291638830950391808	0	1	-1
4.03334995235721E+017	KateRendi	 loveeee biology talks process cancer cells form thing interests	11/20/2013	0	2				https://twitter.com/KateRendi/status/403334995235721216	0	1	-1
4.8179614134095E+017	Khoala_Bare	 elisamariaxo uncleawol died cancer	6/25/2014	0	1	@elisamariaxo @UncleAWOL2			https://twitter.com/Khoala_Bare/status/481796141340950528	1	0	1
3.9321421361709E+017	lex_xcii	 today told ass could cure cancer	10/23/2013	0	2				https://twitter.com/lex_xcii/status/393214213617090560	1	0	1
4.41347471529082E+017	SmileJustin66	 cancer dream meet justi shes gone justinbieber scooterbraun alfredoflores justinmeetanita	3/5/2014	0	0	@justinbieber @scooterbraun @AlfredoFlores	#JustinMeetAnita		https://twitter.com/SmileJustin66/status/441347471529082880	1	0	1
4.78014358187147E+017	seriosmusic	 smokedza im month cancer free reignited drive st mainstream gay rapper httpwww soundcloudcomsamserio get retweet	6/14/2014	0	0	@smokedza			https://twitter.com/seriosmusic/status/478014358187147264	1	0	1
4.84174652478996E+017	Capt_Slapa_Ho	 hunger rt shay nce would rather end hunger world cure cancer 	7/1/2014	0	0	@SHAY0NCE			https://twitter.com/Capt_Slapa_Ho/status/484174652478996482	0	1	-1
1.42117873387716E+017	topix_nd	 sadd hosts pancreatic cancer awareness day simle http bitlytvd ui bismarck northdakota	12/1/2011	0	0		#Bismarck #NorthDakota		https://twitter.com/topix_nd/status/142117873387716608	1	0	1
3.79213290150576E+017	johncatoir	 selfpity cancer soul addiction drugs alcohol cancer brain starve soul brain die	9/15/2013	0	0				https://twitter.com/johncatoir/status/379213290150576129	0	1	-1
6.17347563159674E+016	73401	 big donation helps fight cancer ardmore httpbitlyhscw m via httpoutsidein 	4/23/2011	0	0				https://twitter.com/73401/status/61734756315967488	1	0	1
1.47169499295121E+017	IAmGTorres	 cancer ladies often cry watching movies television dont judge us	12/14/2011	0	0		#cancer		https://twitter.com/IAmGTorres/status/147169499295121408	0	1	-1
19425216305	wagonburner67	 rip kaye cowhercoach cowhers wife losing battle skin cancer much love sympathy cowher family	7/24/2010	0	0				https://twitter.com/wagonburner67/status/19425216305	1	0	1
8.01609821350871E+016	topix_pa	 dancers polka cancer fight httpbitlyierdda minersville pennsylvania	6/13/2011	0	0		#Minersville #Pennsylvania		https://twitter.com/topix_pa/status/80160982135087104	1	0	1
4.87815905955426E+017	vincento	 hope yall hookah smokers know yall smoking pack cigs one session aint tryna hear weed stupid cancer isnt cool	7/12/2014	0	1				https://twitter.com/vincento/status/487815905955426304	0	1	-1
4.78243710661296E+017	Deonte_Daniels_	 cancer fuck	6/15/2014	0	0		#Cancer		https://twitter.com/Deonte_Daniels_/status/478243710661296128	1	0	1
3.9515703602905E+017	susannj30	 new ros quartz breast cancer awareness bracelet http wpmep bqjpew	10/29/2013	0	0				https://twitter.com/susannj30/status/395157036029050880	1	0	1
17204912709	pinkprincesses	 teammerlotte lol love true blood pink princesses group run young women wbreast cancer thanks lettin follow trueblood	6/27/2010	0	0	@TeamMerlotte	#trueblood		https://twitter.com/pinkprincesses/status/17204912709	1	0	1
3.63075857654759E+017	jennyelizabethd	 young losing college friends period especially cancer cary missed	8/1/2013	0	0				https://twitter.com/jennyelizabethd/status/363075857654759424	1	0	1
3.17401111063588E+017	sadiejburch	 emburchette not enough people gorgeous hair like donate cancer its always ugly haired people sohumble loveher	3/28/2013	1	1	@EmBurchette	#sohumble #loveher		https://twitter.com/sadiejburch/status/317401111063588865	1	0	1
4.86596814976471E+017	akso92	 cancer _hc cancer text heyy reply hi done taking you frfr lol	7/8/2014	0	0	@Cancer	#Cancer		https://twitter.com/akso92/status/486596814976471040	0	1	-1
4.14338592748482E+017	torigreenn	 seriously support cancer fullest beatcancer	12/21/2013	1	1		#BeatCancer		https://twitter.com/torigreenn/status/414338592748482560	1	0	1
13814281325	63114	 american cancer society thanks community successful relay life northwest county httpbitlyatdurv via httpoutsidein 	5/11/2010	0	0				https://twitter.com/63114/status/13814281325	1	0	1
2.83765236434104E+017	Gladari	 edshow happy holidays family cancer survivor one year things get better 	12/25/2012	0	0	@edshow			https://twitter.com/Gladari/status/283765236434104320	1	0	1
5.17299473987276E+017	skippy14340	 cocolee coco its oct st us time take pink pledge breast cancer monthhope coconutz pledge	10/1/2014	0	0	@cocolee117			https://twitter.com/skippy14340/status/517299473987276802	1	0	1
4.67713309748109E+017	DBaker56	 djing american cancer society relay life event danny jones middle school located e broad st mansfield	5/17/2014	0	0				https://twitter.com/DBaker56/status/467713309748109312	1	0	1
4.58421483799609E+017	PrettyLadyJay	 js_creativity omg saw day fakes cancer crazyyy 	4/21/2014	0	0	@js_creativity			https://twitter.com/PrettyLadyJay/status/458421483799609345	0	1	-1
3.08762911038398E+017	LegiScanNC	 s new youth skin cancer prevention act http bitlycomzypy t	3/4/2013	0	0				https://twitter.com/LegiScanNC/status/308762911038398465	1	0	1
4.43170888905535E+017	Levis05	 yo pockets look like got cancer takeoffyrn	3/10/2014	0	0		#TakeOff #YRN		https://twitter.com/Levis05/status/443170888905535488	0	1	-1
4.79403486379909E+017	Katy_Jayyy	 see people smoking simply walk say have fun voluntarily giving cancer dont always take well	6/18/2014	0	11				https://twitter.com/Katy_Jayyy/status/479403486379909120	0	1	-1
3.85152584245194E+017	apvillastrigo	 breast cancer awareness month	10/1/2013	1	0				https://twitter.com/apvillastrigo/status/385152584245194752	1	0	1
1.72335290839613E+017	shawonhogan27	 rt zodiacfacts youll love cancer cancer s loyal sincere heart makes sensitive heart melt	2/22/2012	0	0	@ZodiacFacts	#Cancer		https://twitter.com/shawonhogan27/status/172335290839613440	0	1	-1
4.2001517459499E+017	Woozlehh	 its something new everyday everything gives cancer 	1/5/2014	0	0				https://twitter.com/Woozlehh/status/420015174594990080	0	1	-1
4.01906027857444E+017	AustinScott10	 state fans think cured cancer 	11/16/2013	0	0				https://twitter.com/AustinScott10/status/401906027857444864	0	1	-1
4.53704253069361E+017	MR_Aggravation	 aye__jay retweet fuck somebody timeline pictwittercomjvuyiihywj is breast cancer like wdf	4/8/2014	1	1	@aye__jay			https://twitter.com/MR_Aggravation/status/453704253069361153	0	1	-1
3.26100649068613E+017	anel_mary	 cancerfollowers cancer smell bullshit miles away also hate excuses yes	4/21/2013	0	0	@CancerFollowers	#Cancer		https://twitter.com/anel_mary/status/326100649068613632	0	1	-1
5.12698390069534E+017	texandad902	 doctoratlarge see cancer killing children obama office saying	9/18/2014	0	1	@doctoratlarge			https://twitter.com/texandad902/status/512698390069534720	0	1	-1
6.31121427354255E+016	77494	 relay offers hope says cancer survivor httpbitlyg ztf via httpoutsidein 	4/27/2011	0	0				https://twitter.com/77494/status/63112142735425536	1	0	1
1.61318383474851E+017	_quitarochelle_	 spoiled_dar bitch looked like cancer patient real slicky hoodie ya head thin jacket ass	1/23/2012	0	0	@Spoiled_Dar			https://twitter.com/_quitarochelle_/status/161318383474851840	0	1	-1
4.47390862084169E+017	BubbaJM5	 arrived dads injection comprehensive blood cancer center http owlyur vl	3/22/2014	0	0	@Comprehensive			https://twitter.com/BubbaJM5/status/447390862084169729	0	1	-1
1.02762430068826E+017	2LiveUnchained	 too marie_ cancer watching hillharper throwback loving jezebel	8/14/2011	0	0	@marie_ @hillharper			https://twitter.com/2LiveUnchained/status/102762430068826112	0	1	-1
4.46411092688781E+017	Hez_Mine	 _prettyasslynn girl bragging bout apartments now cancer patient looking ass uk damn well hair ur head donated you	3/19/2014	0	0	@_prettyasslynn			https://twitter.com/Hez_Mine/status/446411092688781312	0	1	-1
3.42712852186021E+017	yoruba69	 johnnoel brain cancer battle began two years ago actually came back work thought beat it hospital again	6/6/2013	0	0		#johnnoel		https://twitter.com/yoruba69/status/342712852186021888	1	0	1
2.35772958046564E+017	ecolvi2	 ashee get breast cancer shirt u get one livestrong suckitcancer pictwittercomwyxebad 	8/15/2012	0	0	@Ashee1202	#LIVESTRONG #SuckItCancer		https://twitter.com/ecolvi2/status/235772958046564353	1	0	1
1.88401511158657E+017	SGProperty5ver	 http vercom sp mental health step formula cures form cancer proven natural and http dlvrit pr m rt	4/6/2012	0	0		#Mental #Health		https://twitter.com/SGProperty5ver/status/188401511158657024	1	0	1
3.8228053781959E+017	kaitwallace34	 yes boobs fake real ones tried kill me come tomorrow night help hh fockey team raise money breast cancer 	9/23/2013	10	13				https://twitter.com/kaitwallace34/status/382280537819590656	1	0	1
4.34542702404042E+017	gissymartiinez	 cancer _ht cancer get annoyed someone call cancer bestfriend bestfriend	2/14/2014	0	1	@Cancer	#Cancer #Cancer		https://twitter.com/gissymartiinez/status/434542702404042752	0	1	-1
27911008260	47401	 photos breast cancer awareness walk downtown bloomington httpbitly stde via httpoutsidein 	10/20/2010	0	0				https://twitter.com/47401/status/27911008260	1	0	1
1.05293289418264E+017	93625	 worth gently used gifts clothes furniture american cancer society discove http bitlypd h v 	8/21/2011	0	0				https://twitter.com/93625/status/105293289418264577	1	0	1
5.02611097980272E+017	Rich_Honeey_Coc	 ima cancer july th	8/21/2014	0	0				https://twitter.com/Rich_Honeey_Coc/status/502611097980272642	0	1	-1
1.21422318022033E+017	topix_mi	 curves waves new member fee octobers breast cancer awareness month http bitlynwnrhl baycity michigan	10/4/2011	0	0		#BayCity #Michigan		https://twitter.com/topix_mi/status/121422318022033409	1	0	1
3.25642630744666E+017	tallblackbitch	 basically im like hey girl lets normal today my zodiac sign cancer like hoe youre ugly ima need emotional af	4/20/2013	0	1				https://twitter.com/tallblackbitch/status/325642630744666112	0	1	-1
2.9130003980288E+017	IBLEEDBLUE4LIFE	 ive cancer twice colon cancer ive brain cancer im remission both keep fighting keep head 	1/15/2013	0	1				https://twitter.com/IBLEEDBLUE4LIFE/status/291300039802880001	1	0	1
4.14885391028985E+017	hilaryblakeney	 xstrology cancer s love attention want loved l v e e	12/22/2013	0	0	@XSTROLOGY	#Cancer		https://twitter.com/hilaryblakeney/status/414885391028985857	0	1	-1
2.28997144001011E+017	Danielle__X0X0	 know its like lose someone cancer 	7/27/2012	0	0				https://twitter.com/Danielle__X0X0/status/228997144001011712	1	0	1
2.57052942270504E+016	finecoffees	 striking pediatric cancer north star partners major league baseball greats httptinyurlcom gm h u luxurycoffee	1/13/2011	1	1		#luxurycoffee		https://twitter.com/finecoffees/status/25705294227050497	1	0	1
3.21782771573985E+017	heathermetworld	 nenamilano its making life lot harder ya know could worse could cancerous its not positivityiskey	4/9/2013	0	0	@NenaMilano6	#positivityiskey		https://twitter.com/heathermetworld/status/321782771573985280	0	1	-1
3.34184048886956E+017	CindyLemoine	 ladyj_ either scared cancer half familys wonder one get me	5/14/2013	0	0	@LadyJ_817			https://twitter.com/CindyLemoine/status/334184048886956032	1	0	1
1.15885129636909E+017	acsglobal	 dr berkley gavi women ncd event cervical cancer going up price hpv vaccine going	9/19/2011	5	0		#NCD		https://twitter.com/acsglobal/status/115885129636909056	1	0	1
3.7220096376193E+016	DrJohnnyDVM	 yorkshire terrier w oral cancer taking chinese herbs stasis breaker maxs formula addition acupuncture restore balance	2/14/2011	0	0		#Chinese #herbs #acupuncture		https://twitter.com/DrJohnnyDVM/status/37220096376193024	0	1	-1
5.28614024045686E+017	K1International	 kay_watts lol know btw pisces cancer 	11/1/2014	0	0	@kay_watts1			https://twitter.com/K1International/status/528614024045686785	0	1	-1
4.52837708088356E+017	Lauren_Boettch	 fascinatingpics thats cancer free smile httpstwittercomfascinatingpicsstatus photo pictwittercomzsk orhgxl awh	4/6/2014	0	1	@Fascinatingpics			https://twitter.com/Lauren_Boettch/status/452837708088356864	1	0	1
4.94642432554713E+017	realDaroz	 edating faggot get cancer	7/30/2014	0	1				https://twitter.com/realDaroz/status/494642432554713089	0	1	-1
3.52005667025993E+017	kfswizzle_	 sometimes wonder survived cancer mean must purpose lived 	7/2/2013	0	1				https://twitter.com/kfswizzle_/status/352005667025993729	1	0	1
3.01959755981807E+017	Megghoward	 fuck cancer	2/14/2013	0	0				https://twitter.com/Megghoward/status/301959755981807616	1	0	1
3.88456320581783E+017	theponderdotcom	 beardown cancer ashajb soldier field http instagramcompftnse o ik	10/10/2013	0	0	@Soldier	#beardown		https://twitter.com/theponderdotcom/status/388456320581783552	1	0	1
1.71252306992566E+017	thomasem	 shawneyj standing hours kids cancer thon wwwthonorg please rt	2/19/2012	0	0	@ShawneyJ	#THON12		https://twitter.com/thomasem/status/171252306992566272	1	0	1
16012582319	LadyNiko	 heard via bonniegrrl voltron creator peter okeefe dead throat cancer httpnytimscqe dy 	6/12/2010	0	0	@bonniegrrl			https://twitter.com/LadyNiko/status/16012582319	1	0	1
1.60957027206705E+017	yosirisapolonia	 en casa preocupada por la salud de mi madre en cuba darle fuerzas ha aquellas vctimas del cancer de mama que dios nos vendiga mucho	1/22/2012	0	1				https://twitter.com/yosirisapolonia/status/160957027206705153	1	0	1
3.8627055713599E+017	Tangibleshair	 fabulous client got pinkdto support breast cancer research teamtangibles http instagramcompfee kxnfaj	10/4/2013	0	0		#teamtangibles		https://twitter.com/Tangibleshair/status/386270557135990784	1	0	1
4.47001926706946E+017	marathonbarbie	 big events thescarproject toronto losangeles santamonica come meet davidjay thescarproject ladies cancer	3/21/2014	4	4	@thescarproject	#Toronto #LosAngeles #SantaMonica #DavidJay #TheSCARProject #Cancer		https://twitter.com/marathonbarbie/status/447001926706946048	0	1	-1
5.28722498775703E+017	TheKtAnomaly	 nfl rt aroundthenfl battling cancer jim kelly says mrsa http atnflcomw jwn c pictwittercomnmgi rlukt	11/1/2014	0	0	@nfl @AroundTheNFL			https://twitter.com/TheKtAnomaly/status/528722498775703553	0	1	-1
1.62528115950747E+017	Luke_FLYtalker	 im md anderson cancer center w zcmagnuson http sqcomyito p	1/26/2012	0	0	@zcmagnuson			https://twitter.com/Luke_FLYtalker/status/162528115950747648	0	1	-1
5.82691131638538E+016	43201	 walk honor stefanie raise money cancer research httpbitlyf bsgk via httpoutsidein 	4/13/2011	0	0				https://twitter.com/43201/status/58269113163853824	1	0	1
4.27686094050578E+017	JaayBearTM	 flappy bird gave cancer	1/27/2014	2	3				https://twitter.com/JaayBearTM/status/427686094050578432	0	1	-1
3.00024507744264E+017	ScooterDanyella	 bestofcancer cancer s telepathy woah knew it	2/8/2013	0	0	@BestofCancer	#Cancer		https://twitter.com/ScooterDanyella/status/300024507744264193	0	1	-1
1.5729078206636E+017	archieash	 sad moment find loved one cancer 	1/11/2012	0	0				https://twitter.com/archieash/status/157290782066360320	1	0	1
3.93876972407119E+017	AWill_the3rd	 cancer motherfucking bitch	10/25/2013	1	2				https://twitter.com/AWill_the3rd/status/393876972407119872	1	0	1
4.15616541686628E+017	DavidLengling	 glad know grandpa still tell inappropriate jokes cancer midst chemo lol merrychristmas	12/24/2013	0	11		#MerryChristmas		https://twitter.com/DavidLengling/status/415616541686628352	1	0	1
3.64084061154717E+017	HallJamel	 realdevinbarnes boy cancer free rt him httpstwittercomrealdevinbarnesstatus photo pictwittercomgrqyqjkbsc 	8/4/2013	2	0	@RealDevinBarnes			https://twitter.com/HallJamel/status/364084061154717696	1	0	1
5.1749672614429E+017	Kimadranna	 pinkpower breastcancerawareness brightonbeads selfieatwork october breast cancer awareness http instagramcomptogirgwbxf	10/1/2014	0	0		#PinkPower #BreastCancerAwareness #Brightonbeads #Selfieatwork		https://twitter.com/Kimadranna/status/517496726144290816	1	0	1
2.17715247191035E+017	Germantzul	 cancer people sweetest lovers xstrology	6/26/2012	0	0		#Cancer		https://twitter.com/Germantzul/status/217715247191035904	0	1	-1
4.30739756620996E+017	RayvenStephens	 found removed grandmothers cancer god good hopefully itll stay gone	2/4/2014	0	2				https://twitter.com/RayvenStephens/status/430739756620996608	1	0	1
4.20664397753643E+017	spasticsarah	 thecrowing agree fault like cancer smoking getting wreck lap band cause eat	1/7/2014	0	0	@TheCrowing33			https://twitter.com/spasticsarah/status/420664397753643008	0	1	-1
3.48990195334541E+017	Tione__Burr	 ive keeping cancer parts dutch uoeno rttione_burr swear im sick got cough dont like it	6/23/2013	0	1	@Tione_Burr	#UOENO		https://twitter.com/Tione__Burr/status/348990195334541312	0	1	-1
2.68867315494445E+017	maddymo6	 everyone pray great aunt fighting breast cancer years doctors say may loose battle thanksgivin	11/14/2012	3	2				https://twitter.com/maddymo6/status/268867315494445056	1	0	1
4.75884713777692E+017	ZepedaDevin	 sometimes ask self god grandma cancer 	6/9/2014	0	1				https://twitter.com/ZepedaDevin/status/475884713777692673	1	0	1
3.27143207760707E+017	OPRMC	 read articles closer look bone health cancer care http rcastxxnlch	4/24/2013	0	0				https://twitter.com/OPRMC/status/327143207760707585	1	0	1
3.69323717769187E+017	_Beauty_xo	 cancerareus cancer makes friends feel like familyrmftttt	8/19/2013	1	0	@CancerAreUs			https://twitter.com/_Beauty_xo/status/369323717769187328	0	1	-1
3.65170954369896E+017	TinyTrashYeen	 solves that wont hurt cause drugs yay cancer shitty its spine	8/7/2013	0	0				https://twitter.com/TinyTrashYeen/status/365170954369896448	1	0	1
3.84132497657069E+017	DWright_XXI	 goldengirlshay car got eczema shit lmfao bih car got lung cancer 	9/28/2013	1	0	@GoldenGirlShay			https://twitter.com/DWright_XXI/status/384132497657069568	0	1	-1
2.48387889489145E+017	fd3943	 davechappelle u help familys journey bone cancer httpwww giveforwardcomaaronsathletes blessings pls rt major help prayers appreciated	9/19/2012	0	0	@DaveChappelle			https://twitter.com/fd3943/status/248387889489145856	1	0	1
2.53133687238045E+017	young_gifted860	 yngpfounder nigga walk cancer smoke	10/2/2012	0	0	@YNGPfounder			https://twitter.com/young_gifted860/status/253133687238045696	0	1	-1
18153261389	7719	 marys place ocean grove women undergoing cancer treatment find respite httpbitlydbpjlg via httpoutsidein 	7/9/2010	0	0				https://twitter.com/07719/status/18153261389	1	0	1
4.95070848777465E+017	RichFreddyBaby_	 tyjah__ cause cancer btw	8/1/2014	1	0	@Tyjah__			https://twitter.com/RichFreddyBaby_/status/495070848777465856	0	1	-1
4.58988179194777E+017	jwhunnicutt	 money raised goes towards laraine hearton fund cancer research	4/23/2014	7	2				https://twitter.com/jwhunnicutt/status/458988179194777600	1	0	1
4.25470564610756E+017	Almightysav	 still cant believe grandpa fought nd round cancer hes man seriously	1/20/2014	0	9				https://twitter.com/Almightysav/status/425470564610756608	1	0	1
4.77575378694066E+017	Kyle_Abbott44	 breaking bad episodes nd element periodic table samarium used treat lung cancer mtammaro mindblown	6/13/2014	3	3	@mtammaro3	#MindBlown		https://twitter.com/Kyle_Abbott44/status/477575378694066177	0	1	-1
3.79272095538356E+017	TJ_Hartje	 wish could eat cancer turn black	9/15/2013	0	0				https://twitter.com/TJ_Hartje/status/379272095538356224	0	1	-1
3.48156724177432E+017	kayonher	 nicoledianebrah its cancer season bitch cancers actually wackiest creatures	6/21/2013	1	0	@NicoleDianeBRAH			https://twitter.com/kayonher/status/348156724177432576	0	1	-1
4.63484589919309E+017	stacycoxbeauty	 its melanomamonday chooseskinhealth in us get skin cancer doesnt bu httpwww neutrogenacomcategorychoos eskinhealthdoflashcontent pictwittercomeirii f s	5/5/2014	2	2		#MelanomaMonday #chooseskinhealth #flashContent		https://twitter.com/stacycoxbeauty/status/463484589919309825	1	0	1
2.47804658712731E+017	KooLike10Fans	 oldmoufmacino smoke many cancer sticks mane dont worry	9/17/2012	0	0	@9OLDMOUFMACINO			https://twitter.com/KooLike10Fans/status/247804658712731648	0	1	-1
3.88880669020917E+017	dj_branning	 honor breast cancer awareness ill handing free mammograms ropers rockin country savethetatas	10/12/2013	0	0		#SaveTheTatas		https://twitter.com/dj_branning/status/388880669020917761	1	0	1
5.08539919367933E+017	DonHarlan	 kenmuskat proud support childrens cancer caring center photo gallery fundraiser tonight msccruisesusa pictwittercomeyahtrbg v	9/7/2014	0	2	@KenMuskat @MSCCruisesUSA			https://twitter.com/DonHarlan/status/508539919367933953	1	0	1
3.94198712727388E+017	faeee_	 cancerterms cancer cancer woman completely chosen never stray elsewhere _larann 	10/26/2013	0	0	@CancerTerms @_larann9	#Cancer		https://twitter.com/faeee_/status/394198712727388160	0	1	-1
2.3567672989569E+017	Dee__Doll1	 taurusgemini cancer leovirgo aquariuslibrapiscesaries bestzodiacsigns winninggg rt one teamgemini 	8/15/2012	2	0		#BestZodiacSigns #teamGemini		https://twitter.com/Dee__Doll1/status/235676729895690242	0	1	-1
1.98168638400839E+016	sandyrn	 im nancy n jc lewis cancer research pavillion candler st reynolds st savannah http sqcomgxlnr 	12/28/2010	0	0				https://twitter.com/sandyrn/status/19816863840083968	0	1	-1
3.84993135388286E+017	Andrew_Santerre	 breast cancer awareness	10/1/2013	1	0				https://twitter.com/Andrew_Santerre/status/384993135388286976	1	0	1
3.83616796999561E+017	Lochai	 realdirtythings church cock bring unmention aware cancer awareness drive https fetlifecomevents the crucible oct 	9/27/2013	0	0	@RealDirtyThings @unmention4aware @The			https://twitter.com/Lochai/status/383616796999561216	1	0	1
2.8856063084213E+017	RhiiFaith1	 dear cancer hope one day zodiac sign	1/8/2013	0	0				https://twitter.com/RhiiFaith1/status/288560630842130432	1	0	1
2.42645041368145E+017	FarFromFugazi	 virgo aries taurus aquarius gemini leo libra scorpio sagitarius capricorn pisces cancer retweet sbabyfollowtrain 	9/3/2012	0	1		#90sBabyFollowTrain		https://twitter.com/FarFromFugazi/status/242645041368145920	0	1	-1
4.76957932803072E+017	summerborin	 everyone born cancer cells its active everyone crazy shit like	6/12/2014	0	0				https://twitter.com/summerborin/status/476957932803072000	0	1	-1
4.43052099840909E+017	Its_RooZay	 von_vondah_don again rts dont beat cancer yall please chill bullshit 	3/10/2014	0	2	@Von_VonDAH_DON			https://twitter.com/Its_RooZay/status/443052099840909313	0	1	-1
4.76603514504753E+017	lucid_lullabies	 chandailbailey fagxgot people smoke thrill cancer 	6/11/2014	0	1	@ChandailBailey @fagxgot			https://twitter.com/lucid_lullabies/status/476603514504753152	0	1	-1
5.14601936646316E+017	LEXercise	 rt healthfoodpage adding fruits veggies plate one way reduce cancer risk	9/23/2014	0	0	@HealthFoodPage			https://twitter.com/LEXercise/status/514601936646316032	1	0	1
3.47194741970046E+017	Ac24Cobb	 ginoboli cancer need quit bullshitting	6/18/2013	0	0				https://twitter.com/Ac24Cobb/status/347194741970046977	0	1	-1
5.43469766782894E+017	kahn_keith	 te s ud lk donate cody would like list hospitals states specialise children cancer	12/12/2014	0	0	@5te13s69ud4lk @Donate2Cody			https://twitter.com/kahn_keith/status/543469766782894080	1	0	1
4.56589368895868E+017	PDGR13	 cancer _hc cancer happiest making someone else smile thats	4/16/2014	0	0	@Cancer	#Cancer		https://twitter.com/PDGR13/status/456589368895868928	0	1	-1
4.82062654005972E+017	kb_saidso	 cancerareus cancer s love mom regardless much argue pictwittercomeqtrl wwdg	6/26/2014	5	4	@CancerAreUs	#Cancer		https://twitter.com/kb_saidso/status/482062654005972993	0	1	-1
3.27118040393191E+017	topix_tx	 koko fitclub houston tx announces minutes fight cancer challenge http bitlyzoyhju houston texas	4/24/2013	0	0		#Houston #Texas		https://twitter.com/topix_tx/status/327118040393191426	1	0	1
5.4837075373785E+017	Lilkennyp_23	 wowcraig sager looks awful man fuck cancer	12/26/2014	1	1				https://twitter.com/Lilkennyp_23/status/548370753737850881	1	0	1
4.16714769215655E+017	Lhcamacho	 love experienced cancer patients pets therapy stlukes_slehs allows pets http mobilenytimescomblogswell lifeinterruptedbyadog_r nytimes	12/27/2013	0	0	@StLukes_SLEHS @nytimes	#love #Cancer #pets		https://twitter.com/Lhcamacho/status/416714769215655937	1	0	1
2.05541077820772E+017	NailtoriousKimm	 june tha damn timebday bash jayof callin gmini gemini cancer pictwittercomllbl zqe	5/24/2012	0	0	@THA @jayof1			https://twitter.com/NailtoriousKimm/status/205541077820772352	0	1	-1
1.97541121788878E+017	theloganbradley	 forthecancers cancer knows everyones business even dont care to fml right	5/2/2012	0	0	@ForTheCancers	#cancer		https://twitter.com/theloganbradley/status/197541121788878848	0	1	-1
4.03596244347392E+017	ObiWanToffoli	 nine inch nails lead singer face times cancer long time fine patient middle show fucking cool http loudwirecomtrentreznorf acetimesterminallyillfanduringnineinchnailsshow 	11/21/2013	0	0				https://twitter.com/ObiWanToffoli/status/403596244347392000	1	0	1
2.6143203169366E+017	yatown_news_am	 breast cancer benefit news courier http yatowncomnewsrosepark florencealbreastcancerbenefitpbnewscourierlorosepark cflorence calsncoffeecallforareaveteransandspouses candsponsoredbygroverandrosegardnerandcharlespageonbehalfoflocalelecteddemocrats cwillbeheldfrom a amviytibreastcancerbenefitxuhttp a f fenewscouriercom fcalendarofevents fx flimestoneledger srctw rosepark florence al	10/25/2012	0	0		#RosePark #Florence #AL		https://twitter.com/yatown_news_am/status/261432031693660160	1	0	1
4.8595205046784E+017	Shaaaayertins_	 cancer walk rip gramma its baby	7/6/2014	0	0				https://twitter.com/Shaaaayertins_/status/485952050467840000	1	0	1
3.01568077269704E+017	I_AmTrippySquad	 cancer motherfucker man	2/13/2013	0	0				https://twitter.com/I_AmTrippySquad/status/301568077269704704	1	0	1
4.88575601142296E+017	sexysidesbae	 tristontyler smile end cancer	7/14/2014	0	0	@tristontyler16			https://twitter.com/sexysidesbae/status/488575601142296577	0	1	-1
2.72174146153226E+017	desirez_killzzz	 donovaneodom cancer thing turn mama lion lol	11/23/2012	0	1	@DonovanEOdom			https://twitter.com/desirez_killzzz/status/272174146153226240	0	1	-1
5.75453014640558E+016	21043	 team training provides unique way fight cancer httpbitlygr in via httpoutsidein 	4/11/2011	0	0				https://twitter.com/21043/status/57545301464055808	1	0	1
4.6791387920574E+017	kris_deal	 ive migraine since am thats hours thats normalpretty sure means brain cancer or tumoror something	5/18/2014	0	0				https://twitter.com/kris_deal/status/467913879205740544	0	1	-1
4.03535657513254E+017	LeAmberC	 cancer horrible disease really wish could find cure them	11/21/2013	1	1				https://twitter.com/LeAmberC/status/403535657513254912	1	0	1
1.87879148801359E+017	pedalingprana	 quick client meeting at american cancer society york office http pathcomp m de	4/5/2012	0	0				https://twitter.com/pedalingprana/status/187879148801359875	0	1	-1
