id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink	True Positive	False Positive	isClean	Reason for False Positive
3.85153E+17	apvillastrigo	breast cancer awareness month	10/1/2013	1	0				https://twitter.com/apvillastrigo/status/385152584245194752	1	0	1	
1.72335E+17	shawonhogan27	RT @ZodiacFacts : Why you'll love a #Cancer : Cancer 's loyal and sincere heart makes your own sensitive heart melt.	2/22/2012	0	0	@ZodiacFacts	#Cancer		https://twitter.com/shawonhogan27/status/172335290839613440	0	1	-1	Horoscope
4.20015E+17	Woozlehh	It's something new everyday. Everything gives you cancer .	1/5/2014	0	0				https://twitter.com/Woozlehh/status/420015174594990080	1	0	1	
4.01906E+17	AustinScott10	These State fans think they just cured cancer .	11/16/2013	0	0				https://twitter.com/AustinScott10/status/401906027857444864	0	1	-1	Thinking they cured cancer
4.53704E+17	MR_Aggravation	“ @aye__jay : Retweet to fuck somebody timeline up pic.twitter.com/JvUyiiHyWj ”is this breast cancer or like wdf	4/8/2014	1	1	@aye__jay			https://twitter.com/MR_Aggravation/status/453704253069361153	0	1	-1	Not Related to cancer� I think
3.26101E+17	anel_mary	“@CancerFollowers: #Cancer can smell a bullshit miles away and they also hate excuses.” YES!	4/21/2013	0	0	@CancerFollowers	#Cancer		https://twitter.com/anel_mary/status/326100649068613632	0	1	-1	Horoscope
5.12698E+17	texandad902	@doctoratlarge do you see cancer killing children? Obama in office? Just saying	9/18/2014	0	1	@doctoratlarge			https://twitter.com/texandad902/status/512698390069534720	1	0	1	
6.31121E+16	77494	"Relay offers hope, says cancer survivor http://bit.ly/g53ZTf via http://outside.in/77494"	4/27/2011	0	0				https://twitter.com/77494/status/63112142735425536	1	0	1	
1.61318E+17	_quitarochelle_	@Spoiled_Dar bitch you looked like a cancer patient for real slicky with that hoodie on ya head thin jacket ass	1/23/2012	0	0	@Spoiled_Dar			https://twitter.com/_quitarochelle_/status/161318383474851840	0	1	-1	Comparison
4.47391E+17	BubbaJM5	Just arrived for my dad’s injection. (@Comprehensive Blood & Cancer Center) http:// ow.ly/uR3vl	3/22/2014	0	0	@Comprehensive			https://twitter.com/BubbaJM5/status/447390862084169729	0	1	-1	4sq
1.02762E+17	2LiveUnchained	"""Me Too! """" @marie_ cancer : Watching @hillharper in a throwback """"loving jezebel"""""""""""	8/14/2011	0	0	@marie_ @hillharper			https://twitter.com/2LiveUnchained/status/102762430068826112	0	1	-1	Handle has Cancer
4.46411E+17	Hez_Mine	@_prettyasslynn girl bragging bout them apartments now? cancer patient looking ass. uk damn well that hair on ur head was donated to you.	3/19/2014	0	0	@_prettyasslynn			https://twitter.com/Hez_Mine/status/446411092688781312	0	1	-1	Offensive Term
3.42713E+17	yoruba69	#johnnoel Brain cancer . The battle began two years ago. He actually came back to work. We thought he beat it. And then the hospital again.	6/6/2013	0	0		#johnnoel		https://twitter.com/yoruba69/status/342712852186021888	1	0	1	
2.35773E+17	ecolvi2	@Ashee1202 I will get you a breast cancer shirt if u get me this one!!! #LIVESTRONG #SuckItCancer pic.twitter.com/WyXEBad1 ”	8/15/2012	0	0	@Ashee1202	#LIVESTRONG #SuckItCancer		https://twitter.com/ecolvi2/status/235772958046564353	1	0	1	
1.88402E+17	SGProperty5ver	"http:// 5ver.com/7sp #Mental #Health , 10 Step Formula Cures Any Form Of Cancer : The Proven, Natural And... http:// dlvr.it/1Pr60m RT?"	4/6/2012	0	0		#Mental #Health		https://twitter.com/SGProperty5ver/status/188401511158657024	1	0	1	
3.82281E+17	kaitwallace34	"Yes my boobs are fake, the real ones tried to kill me. Come tomorrow night at 7 to help the HH Fockey team raise money for Breast Cancer !!"	9/23/2013	10	13				https://twitter.com/kaitwallace34/status/382280537819590656	1	0	1	
4.34543E+17	gissymartiinez	“ @Cancer _ht : #Cancer get annoyed when someone call #Cancer bestfriend their bestfriend.”	2/14/2014	0	1	@Cancer	#Cancer #Cancer		https://twitter.com/gissymartiinez/status/434542702404042752	0	1	-1	Horoscope
27911008260	47401	"Photos: Breast Cancer Awareness Walk, downtown Bloomington http://bit.ly/99sTdE via http://outside.in/47401"	10/20/2010	0	0				https://twitter.com/47401/status/27911008260	1	0	1	
1.05293E+17	93625	"$10 for $20 Worth of Gently Used Gifts, Clothes, and Furniture at American Cancer Society Discove http:// bit.ly/pD5H0v for 93625"	8/21/2011	0	0				https://twitter.com/93625/status/105293289418264577	1	0	1	
5.02611E+17	Rich_Honeey_Coc	Ima Cancer July 20TH	8/21/2014	0	0				https://twitter.com/Rich_Honeey_Coc/status/502611097980272642	0	1	-1	Horoscope
1.21422E+17	topix_mi	Curves waves new member fee for October's Breast Cancer Awareness Month - http:// bit.ly/nwNRHL #BayCity #Michigan	10/4/2011	0	0		#BayCity #Michigan		https://twitter.com/topix_mi/status/121422318022033409	1	0	1	
3.25643E+17	tallblackbitch	"Basically I'm like hey girl, lets be normal today! &my zodiac sign( Cancer ) is like NO HOE! YOU'RE UGLY AND IMA NEED TO BE EMOTIONAL AF."	4/20/2013	0	1				https://twitter.com/tallblackbitch/status/325642630744666112	0	1	-1	Horoscope
2.913E+17	IBLEEDBLUE4LIFE	I've had cancer twice I had colon cancer and I've had brain cancer and im in remission for both. So keep fighting and keep your head up !	1/15/2013	0	1				https://twitter.com/IBLEEDBLUE4LIFE/status/291300039802880001	1	0	1	
4.14885E+17	hilaryblakeney	“ @XSTROLOGY : #Cancer 's love attention. They just want to be loved.” L O V E M E	12/22/2013	0	0	@XSTROLOGY	#Cancer		https://twitter.com/hilaryblakeney/status/414885391028985857	0	1	-1	Horoscope
2.28997E+17	Danielle__X0X0	I know what it's like to lose someone to cancer ..	7/27/2012	0	0				https://twitter.com/Danielle__X0X0/status/228997144001011712	1	0	1	
2.57053E+16	finecoffees	Striking out pediatric cancer -- North Star partners with Major League Baseball greats! http://tinyurl.com/4gm3h4u #luxurycoffee	1/13/2011	1	1		#luxurycoffee		https://twitter.com/finecoffees/status/25705294227050497	1	0	1	
3.21783E+17	heathermetworld	@NenaMilano6 It's making life a lot harder but ya know it could be worse it could be cancerous but it's not. #positivityiskey	4/9/2013	0	0	@NenaMilano6	#positivityiskey		https://twitter.com/heathermetworld/status/321782771573985280	1	0	1	
3.34184E+17	CindyLemoine	@LadyJ_817 Me either. So scared of cancer ; half my family's had it & I just wonder which one will get me.	5/14/2013	0	0	@LadyJ_817			https://twitter.com/CindyLemoine/status/334184048886956032	1	0	1	
1.15885E+17	acsglobal	Dr. Berkley from GAVI at our women & #NCD event: Cervical cancer is going up. The price of HPV vaccine is going down	9/19/2011	5	0		#NCD		https://twitter.com/acsglobal/status/115885129636909056	1	0	1	
3.72201E+16	DrJohnnyDVM	Yorkshire terrier w oral cancer is taking #Chinese #herbs : Stasis Breaker and Max's Formula in addition to #acupuncture to restore balance.	2/14/2011	0	0		#Chinese #herbs #acupuncture		https://twitter.com/DrJohnnyDVM/status/37220096376193024	0	1	-1	Pet with Cancer
5.28614E+17	K1International	"@kay_watts1 lol we know too and btw this is Pisces, This is Cancer ."	11/1/2014	0	0	@kay_watts1			https://twitter.com/K1International/status/528614024045686785	0	1	-1	Horoscope
4.52838E+17	Lauren_Boettch	“ @Fascinatingpics : That's a cancer free smile! https://twitter.com/Fascinatingpics/status/452837438122369025/photo/1 pic.twitter.com/zsK5OrhGXL ” awh	4/6/2014	0	1	@Fascinatingpics			https://twitter.com/Lauren_Boettch/status/452837708088356864	1	0	1	
4.94642E+17	realDaroz	you edating faggot get cancer	7/30/2014	0	1				https://twitter.com/realDaroz/status/494642432554713089	0	1	-1	Offensive Term
3.52006E+17	kfswizzle_	sometimes i wonder why i survived cancer ? i mean i must have some purpose to have lived .	7/2/2013	0	1				https://twitter.com/kfswizzle_/status/352005667025993729	1	0	1	
3.0196E+17	Megghoward	Fuck you cancer	2/14/2013	0	0				https://twitter.com/Megghoward/status/301959755981807616	1	0	1	
3.88456E+17	theponderdotcom	#beardown against cancer ashajb @Soldier Field http:// instagram.com/p/fTnSe7o0Ik/	10/10/2013	0	0	@Soldier	#beardown		https://twitter.com/theponderdotcom/status/388456320581783552	1	0	1	
1.71252E+17	thomasem	@ShawneyJ we are standing for 46 hours for kids with cancer at #THON12 www.thon.org Please RT	2/19/2012	0	0	@ShawneyJ	#THON12		https://twitter.com/thomasem/status/171252306992566272	1	0	1	
16012582319	LadyNiko	"Heard about this via @bonniegrrl - Voltron creator, Peter O'Keefe, dead at 57 from throat cancer : http://nyti.ms/cqe3dy :("	6/12/2010	0	0	@bonniegrrl			https://twitter.com/LadyNiko/status/16012582319	1	0	1	
1.60957E+17	yosirisapolonia	En casa preocupada por la salud de mi madre en cuba. Y darle fuerzas. Ha aquellas víctimas del cancer de mama que dios nos vendiga mucho	1/22/2012	0	1				https://twitter.com/yosirisapolonia/status/160957027206705153	1	0	1	
3.86271E+17	Tangibleshair	My fabulous Client ...GOT PINK'D...to support Breast Cancer Research!!! . #teamtangibles … http:// instagram.com/p/fEE9kxnFAj/	10/4/2013	0	0		#teamtangibles		https://twitter.com/Tangibleshair/status/386270557135990784	1	0	1	
4.47002E+17	marathonbarbie	I have 2 big events! @thescarproject in #Toronto and #LosAngeles #SantaMonica . Come meet #DavidJay and #TheSCARProject Ladies. #Cancer	3/21/2014	4	4	@thescarproject	#Toronto #LosAngeles #SantaMonica #DavidJay #TheSCARProject #Cancer		https://twitter.com/marathonbarbie/status/447001926706946048	1	0	1	
5.28722E+17	TheKtAnomaly	" @nfl : RT @AroundTheNFL : After battling cancer , Jim Kelly now says he has MRSA http:// at.nfl.com/w8jwN7C pic.twitter.com/NmgI7RLUKt "	11/1/2014	0	0	@nfl @AroundTheNFL			https://twitter.com/TheKtAnomaly/status/528722498775703553	1	0	1	
1.62528E+17	Luke_FLYtalker	I'm at MD Anderson Cancer Center w/ @zcmagnuson http:// 4sq.com/yiTO6p	1/26/2012	0	0	@zcmagnuson			https://twitter.com/Luke_FLYtalker/status/162528115950747648	0	1	-1	4sq
5.82691E+16	43201	"Walk to honor Stefanie, raise money for cancer research http://bit.ly/f1BsGk via http://outside.in/43201"	4/13/2011	0	0				https://twitter.com/43201/status/58269113163853824	1	0	1	
4.27686E+17	JaayBearTM	Flappy bird gave me cancer	1/27/2014	2	3				https://twitter.com/JaayBearTM/status/427686094050578432	0	1	-1	Negative Term
3.00025E+17	ScooterDanyella	 @BestofCancer : #Cancer 's have telepathy. WOAH I KNEW IT!!	2/8/2013	0	0	@BestofCancer	#Cancer		https://twitter.com/ScooterDanyella/status/300024507744264193	0	1	-1	Horoscope
1.57291E+17	archieash	That sad moment when you find out a loved one has cancer /:	1/11/2012	0	0				https://twitter.com/archieash/status/157290782066360320	1	0	1	
3.93877E+17	AWill_the3rd	Cancer is a motherfucking bitch!	10/25/2013	1	2				https://twitter.com/AWill_the3rd/status/393876972407119872	1	0	1	
4.15617E+17	DavidLengling	"Glad to know my grandpa can still tell inappropriate jokes with cancer and in the midst of chemo, lol. #MerryChristmas"	12/24/2013	0	11		#MerryChristmas		https://twitter.com/DavidLengling/status/415616541686628352	1	0	1	
3.64084E+17	HallJamel	“ @RealDevinBarnes : My boy cancer free!! RT it up for him! https://twitter.com/RealDevinBarnes/status/363774951989317632/photo/1 pic.twitter.com/GRqYQjkBsC ”	8/4/2013	2	0	@RealDevinBarnes			https://twitter.com/HallJamel/status/364084061154717696	1	0	1	
5.17497E+17	Kimadranna	#PinkPower #BreastCancerAwareness #Brightonbeads #Selfieatwork October is breast cancer awareness… http:// instagram.com/p/togIRgwBxf/	10/1/2014	0	0		#PinkPower #BreastCancerAwareness #Brightonbeads #Selfieatwork		https://twitter.com/Kimadranna/status/517496726144290816	1	0	1	
2.17715E+17	Germantzul	#Cancer people are the sweetest lovers. -- Xstrology™	6/26/2012	0	0		#Cancer		https://twitter.com/Germantzul/status/217715247191035904	0	1	-1	Horoscope
4.3074E+17	RayvenStephens	Found out that they removed all of my grandmother's cancer ! God is good! Hopefully it'll stay gone!	2/4/2014	0	2				https://twitter.com/RayvenStephens/status/430739756620996608	1	0	1	
4.20664E+17	spasticsarah	@TheCrowing33 no I agree it is your fault. Just like cancer from smoking or getting in a wreck or lap band cause you over eat.	1/7/2014	0	0	@TheCrowing33			https://twitter.com/spasticsarah/status/420664397753643008	1	0	1	
3.4899E+17	Tione__Burr	"I've been keeping the cancer parts on the Dutch #UOENO RT“@Tione_Burr: Swear im not sick but i got this cough, dont like it”"	6/23/2013	0	1	@Tione_Burr	#UOENO		https://twitter.com/Tione__Burr/status/348990195334541312	1	0	1	
2.68867E+17	maddymo6	Everyone pray for my great aunt she has been fighting breast cancer for 10 years and doctors say she may loose her battle before Thanksgivin	11/14/2012	3	2				https://twitter.com/maddymo6/status/268867315494445056	1	0	1	
4.75885E+17	ZepedaDevin	Sometimes I just ask my self and God why my Grandma has cancer .	6/9/2014	0	1				https://twitter.com/ZepedaDevin/status/475884713777692673	1	0	1	
3.27143E+17	OPRMC	Read the Articles Below for a Closer Look at Bone Health and Cancer Care http:// rca.st/XXnlCh	4/24/2013	0	0				https://twitter.com/OPRMC/status/327143207760707585	1	0	1	
3.69324E+17	_Beauty_xo	“ @CancerAreUs : Cancer makes friends feel like family.”RMFTTTT	8/19/2013	1	0	@CancerAreUs			https://twitter.com/_Beauty_xo/status/369323717769187328	0	1	-1	Horoscope
3.65171E+17	TinyTrashYeen	"SO that solves that, it won't hurt me now cause of DRUGS and yay for no cancer . just shitty it's against my spine"	8/7/2013	0	0				https://twitter.com/TinyTrashYeen/status/365170954369896448	1	0	1	
3.84132E+17	DWright_XXI	 @GoldenGirlShay : Car Got Eczema and Shit lmfao bih your car got lung cancer !	9/28/2013	1	0	@GoldenGirlShay			https://twitter.com/DWright_XXI/status/384132497657069568	0	1	-1	Car having lung cancer
2.48388E+17	fd3943	@DaveChappelle Can u help a family's journey with bone cancer ? http://www. giveforward.com/aaronsathletes . Blessings. PLS RT FOR MAJOR HELP. Prayers appreciated.	9/19/2012	0	0	@DaveChappelle			https://twitter.com/fd3943/status/248387889489145856	1	0	1	
2.53134E+17	young_gifted860	@YNGPfounder you that nigga who walk through cancer smoke	10/2/2012	0	0	@YNGPfounder			https://twitter.com/young_gifted860/status/253133687238045696	1	0	1	
18153261389	7719	"At Mary's Place in Ocean Grove, women undergoing cancer treatment find respite http://bit.ly/dbPJlg via http://outside.in/07719"	7/9/2010	0	0				https://twitter.com/07719/status/18153261389	1	0	1	
4.95071E+17	RichFreddyBaby_	@Tyjah__ they cause cancer btw	8/1/2014	1	0	@Tyjah__			https://twitter.com/RichFreddyBaby_/status/495070848777465856	0	1	-1	Unsure of what causes cancer
4.58988E+17	jwhunnicutt	All money raised goes towards the Laraine Hearton Fund and cancer research!	4/23/2014	7	2				https://twitter.com/jwhunnicutt/status/458988179194777600	1	0	1	
4.25471E+17	Almightysav	Still can't believe my grandpa fought through his 2nd round of cancer he's the man seriously	1/20/2014	0	9				https://twitter.com/Almightysav/status/425470564610756608	1	0	1	
4.77575E+17	Kyle_Abbott44	"Breaking Bad has 62 episodes. The 62nd element on the periodic table is Samarium, which is used to treat lung cancer .”@mtammaro3 #MindBlown"	6/13/2014	3	3	@mtammaro3	#MindBlown		https://twitter.com/Kyle_Abbott44/status/477575378694066177	0	1	-1	TV Reference
3.79272E+17	TJ_Hartje	I wish I could eat your cancer when you turn black	9/15/2013	0	0				https://twitter.com/TJ_Hartje/status/379272095538356224	0	1	-1	Metaphor
3.48157E+17	kayonher	 @NicoleDianeBRAH : IT'S CANCER SEASON BITCH!!!  cancers are actually the wackiest creatures.	6/21/2013	1	0	@NicoleDianeBRAH			https://twitter.com/kayonher/status/348156724177432576	0	1	-1	Horoscope
4.63485E+17	stacycoxbeauty	It's #MelanomaMonday #chooseskinhealth 1in5 in U.S. will get skin cancer ! It doesn't have 2BU http://www. neutrogena.com/category/choos e+skin+health.do#flashContent … pic.twitter.com/eiRii6F68s	5/5/2014	2	2		#MelanomaMonday #chooseskinhealth #flashContent		https://twitter.com/stacycoxbeauty/status/463484589919309825	1	0	1	
2.47805E+17	KooLike10Fans	“ @9OLDMOUFMACINO : I SMOKE TO MANY CANCER STICKS MANE...” don't worry	9/17/2012	0	0	@9OLDMOUFMACINO			https://twitter.com/KooLike10Fans/status/247804658712731648	1	0	1	
3.88881E+17	dj_branning	"In honor of Breast Cancer Awareness, I'll be handing out free mammograms at Ropers Rockin' Country. #SaveTheTatas"	10/12/2013	0	0		#SaveTheTatas		https://twitter.com/dj_branning/status/388880669020917761	1	0	1	
5.0854E+17	DonHarlan	 @KenMuskat : Proud to support the Children's Cancer Caring Center photo gallery fundraiser tonight @MSCCruisesUSA pic.twitter.com/EyAHtRBG4V 	9/7/2014	0	2	@KenMuskat @MSCCruisesUSA			https://twitter.com/DonHarlan/status/508539919367933953	1	0	1	
3.94199E+17	faeee_	“ @CancerTerms : #Cancer - When a Cancer woman has completely chosen you she will never stray elsewhere.” @_larann9	10/26/2013	0	0	@CancerTerms @_larann9	#Cancer		https://twitter.com/faeee_/status/394198712727388160	0	1	-1	Horoscope
2.35677E+17	Dee__Doll1	- Taurus|Gemini| Cancer |Leo|Virgo Aquarius|LibraPisces|Aries! #BestZodiacSigns ! We Winninggg RT if you One. #teamGemini ♡	8/15/2012	2	0		#BestZodiacSigns #teamGemini		https://twitter.com/Dee__Doll1/status/235676729895690242	0	1	-1	Horoscope
1.98169E+16	sandyrn	"I'm at Nancy N. and J.C Lewis Cancer and Research Pavillion (Candler St, Reynolds St, Savannah) http://4sq.com/gXlNR2"	12/28/2010	0	0				https://twitter.com/sandyrn/status/19816863840083968	0	1	-1	4sq
3.84993E+17	Andrew_Santerre	Breast cancer awareness.	10/1/2013	1	0				https://twitter.com/Andrew_Santerre/status/384993135388286976	1	0	1	
3.83617E+17	Lochai	@RealDirtyThings and Church of Cock bring you @unmention4aware cancer awareness drive!!! https:// fetlife.com/events/200484 @The Crucible Oct 12	9/27/2013	0	0	@RealDirtyThings @unmention4aware @The			https://twitter.com/Lochai/status/383616796999561216	1	0	1	
2.88561E+17	RhiiFaith1	"Dear Cancer , I hope one day you are just a zodiac sign."	1/8/2013	0	0				https://twitter.com/RhiiFaith1/status/288560630842130432	1	0	1	
2.42645E+17	FarFromFugazi	"""Virgo Aries Taurus Aquarius Gemini Leo Libra Scorpio Sagitarius Capricorn Pisces Cancer RETWEET! #90sBabyFollowTrain """""""	9/3/2012	0	1		#90sBabyFollowTrain		https://twitter.com/FarFromFugazi/status/242645041368145920	0	1	-1	Horoscope
4.76958E+17	summerborin	What if everyone was born with cancer cells but it's not active in everyone? Or some crazy shit like that	6/12/2014	0	0				https://twitter.com/summerborin/status/476957932803072000	1	0	1	
4.43052E+17	Its_RooZay	"“@Von_VonDAH_DON: Once again, RT's don't beat cancer , so can y'all please chill with that bullshit.” !!"	3/10/2014	0	2	@Von_VonDAH_DON			https://twitter.com/Its_RooZay/status/443052099840909313	1	0	1	
4.76604E+17	lucid_lullabies	@ChandailBailey @fagxgot some people smoke for the thrill of cancer .	6/11/2014	0	1	@ChandailBailey @fagxgot			https://twitter.com/lucid_lullabies/status/476603514504753152	1	0	1	
5.14602E+17	LEXercise	RT @HealthFoodPage : Adding more fruits & veggies to your plate is one way to reduce your cancer risk.	9/23/2014	0	0	@HealthFoodPage			https://twitter.com/LEXercise/status/514601936646316032	1	0	1	
3.47195E+17	Ac24Cobb	Ginoboli been a cancer need to quit bullshitting	6/18/2013	0	0				https://twitter.com/Ac24Cobb/status/347194741970046977	1	0	1	
5.4347E+17	kahn_keith	@5te13s69ud4lk @Donate2Cody would you like a list of hospitals in other states that specialise in children with cancer	12/12/2014	0	0	@5te13s69ud4lk @Donate2Cody			https://twitter.com/kahn_keith/status/543469766782894080	1	0	1	
4.56589E+17	PDGR13	“ @Cancer _HC : #Cancer is happiest when making someone else smile” That's me	4/16/2014	0	0	@Cancer	#Cancer		https://twitter.com/PDGR13/status/456589368895868928	0	1	-1	Horoscope
4.82063E+17	kb_saidso	"“ @CancerAreUs : #Cancer 's love their mom, regardless of how much they argue.” pic.twitter.com/eqtrL5WWdg"	6/26/2014	5	4	@CancerAreUs	#Cancer		https://twitter.com/kb_saidso/status/482062654005972993	0	1	-1	Horoscope
3.27118E+17	topix_tx	"""Koko FitClub (Houston, TX) Announces """"15 Minutes To Fight Cancer """" Challenge - http:// bit.ly/ZOYHjU #Houston #Texas"""	4/24/2013	0	0		#Houston #Texas		https://twitter.com/topix_tx/status/327118040393191426	1	0	1	
5.48371E+17	Lilkennyp_23	Wow...Craig Sager looks awful man. Fuck cancer	12/26/2014	1	1				https://twitter.com/Lilkennyp_23/status/548370753737850881	1	0	1	
4.16715E+17	Lhcamacho	#love experienced by #Cancer patients with #pets during therapy. @StLukes_SLEHS allows pets! http:// mobile.nytimes.com/blogs/well/201 3/12/23/life-interrupted-by-a-dog/?_r=2 … @nytimes	12/27/2013	0	0	@StLukes_SLEHS @nytimes	#love #Cancer #pets		https://twitter.com/Lhcamacho/status/416714769215655937	1	0	1	
2.05541E+17	NailtoriousKimm	"June 23...@THA SAME DAMN TIME..BDAY BASH FOR ME AND @jayof1 callin all gémini, gemini and cancer pic.twitter.com/LLbl2zQe"	5/24/2012	0	0	@THA @jayof1			https://twitter.com/NailtoriousKimm/status/205541077820772352	0	1	-1	Horoscope
1.97541E+17	theloganbradley	“@ForTheCancers: a #cancer knows everyone's business. even when we don't care to.” FML right?	5/2/2012	0	0	@ForTheCancers	#cancer		https://twitter.com/theloganbradley/status/197541121788878848	0	1	-1	Horoscope
4.03596E+17	ObiWanToffoli	Nine Inch Nails lead singer face times cancer /long time fine. patient in the middle of show. Too fucking cool. http:// loudwire.com/trent-reznor-f acetimes-terminally-ill-fan-during-nine-inch-nails-show/ …	11/21/2013	0	0				https://twitter.com/ObiWanToffoli/status/403596244347392000	1	0	1	
2.61432E+17	yatown_news_am	"Breast cancer benefit -News Courier http:// yatown.com/news/Rose-Park ,Florence,AL/Breast-cancer-benefit?pb=News+Courier&lo=Rose-Park%2CFlorence%2CAL&sn=Coffee+Call+for+area+veterans+and+spouses%2C+and+sponsored+by+Grover+and+Rose+Gardner+and+Charles+Page+on+behalf+of+local+elected+Democrats%2C+will+be+held+from+8-9%3A30+a.m...&vi=y&ti=Breast+cancer+benefit&xu=http%3A%2F%2Fenewscourier.com%2Fcalendarofevents%2Fx371807631%2FLimestone-Ledger-10-6-12&src=tw … #RosePark #Florence #AL"	10/25/2012	0	0		#RosePark #Florence #AL		https://twitter.com/yatown_news_am/status/261432031693660160	1	0	1	
4.85952E+17	Shaaaayertins_	Cancer walk RIP gramma it's for you baby	7/6/2014	0	0				https://twitter.com/Shaaaayertins_/status/485952050467840000	1	0	1	
3.01568E+17	I_AmTrippySquad	Cancer is a motherfucker man	2/13/2013	0	0				https://twitter.com/I_AmTrippySquad/status/301568077269704704	1	0	1	
4.88576E+17	sexysidesbae	@tristontyler16 your smile can end cancer	7/14/2014	0	0	@tristontyler16			https://twitter.com/sexysidesbae/status/488575601142296577	0	1	-1	smiles ending cancer
2.72174E+17	desirez_killzzz	@DonovanEOdom its a cancer thing. I turn into mama lion lol	11/23/2012	0	1	@DonovanEOdom			https://twitter.com/desirez_killzzz/status/272174146153226240	0	1	-1	Horoscope
5.75453E+16	21043	Team in Training Provides Unique Way to Fight Cancer http://bit.ly/gr64IN via http://outside.in/21043	4/11/2011	0	0				https://twitter.com/21043/status/57545301464055808	1	0	1	
4.67914E+17	kris_deal	I've had a migraine since 11:30am. That's 15 hours. That's not normal..Pretty sure that means I have brain cancer ..Or a tumor..or something	5/18/2014	0	0				https://twitter.com/kris_deal/status/467913879205740544	0	1	-1	Selfdiagnosing Cancer
4.03536E+17	LeAmberC	Cancer is such a horrible disease. I really wish they could find a cure for all of them.	11/21/2013	1	1				https://twitter.com/LeAmberC/status/403535657513254912	1	0	1	
1.87879E+17	pedalingprana	Quick client meeting. (at American Cancer Society - York Office) — http:// path.com/p/3M02de	4/5/2012	0	0				https://twitter.com/pedalingprana/status/187879148801359875	0	1	-1	Sharing location
3.57222E+17	VictoriaaAnn9	#IfICouldWishForAnything ...bye cancer	7/16/2013	0	0		#IfICouldWishForAnything		https://twitter.com/VictoriaaAnn9/status/357222230847012864	1	0	1	
5.17865E+16	Powderfinger	Folks shaving their heads to raise money to fight Childhood Cancer ! Great turn-out! Thanks Bella Capelli Salon!! http://4sq.com/euJWl3	3/26/2011	0	0				https://twitter.com/Powderfinger/status/51786451293175808	1	0	1	
6.72196E+16	topix_nc	UNC researcher Noel Brewer finds way to interpret breast cancer test - http://bit.ly/jGTbCm #Zebulon #NorthCarolina	5/8/2011	0	0		#Zebulon #NorthCarolina		https://twitter.com/topix_nc/status/67219571035222016	1	0	1	
1.30276E+17	glenlubbert	I <3 boobies! Sporting @locateadoc tshirt looking for @mojointeractive team w/ @Breast Cancer Walk @Lake Eola http:// instagr.am/p/R4gMh/	10/29/2011	0	1	@locateadoc @mojointeractive @Breast @Lake			https://twitter.com/glenlubbert/status/130275969092173824	1	0	1	
4.774E+17	MeBiitchhh	"“ @BestofCancer : A #Cancer will try to work things out...but when they are done, they are DONE. They won't go back.”"	6/13/2014	0	0	@BestofCancer	#Cancer		https://twitter.com/MeBiitchhh/status/477400225376530433	0	1	-1	Horoscope
5.12385E+17	SadieAshlyn	Papa John might be cancer free	9/17/2014	0	2				https://twitter.com/SadieAshlyn/status/512384731263283201	1	0	1	
5.29024E+17	bedecocks	@FSMaui Raising awareness for the #dayofhopemaui . Proceeds go to the Pacific Cancer Foundation here in #Hawaii pic.twitter.com/kpRSRgiOUi	11/2/2014	3	3	@FSMaui	#dayofhopemaui #Hawaii		https://twitter.com/bedecocks/status/529024063369646080	1	0	1	
4.58101E+17	NeoVibeRadio	" @Cancer _ht : #Cancer never regret. If it's good, it's wonderful for them. If it's bad, it's experience for them. #Lesson #Blessing"	4/21/2014	0	0	@Cancer	#Cancer #Lesson #Blessing		https://twitter.com/NeoVibeRadio/status/458100796085645312	0	1	-1	Horoscope
4.72193E+17	sophrendonlopez	My grandma doesn't NOT have cancer . Soooo thankful and blessed.	5/29/2014	0	2				https://twitter.com/sophrendonlopez/status/472192566486528000	1	0	1	
4.33276E+17	tevanscomic	The only thing worse than ugly kids is proud parents of ugly kids. Oh and cancer .	2/11/2014	0	0				https://twitter.com/tevanscomic/status/433276217656365056	1	0	1	
4.1996E+17	poor2rico	#Faux #Rockies in the loop #Chicago @Cancer Survivors Plaza http:// instagram.com/p/izdW1Mqojt/	1/5/2014	0	0	@Cancer	#Faux #Rockies #Chicago		https://twitter.com/poor2rico/status/419959549614125056	1	0	1	
2.67374E+17	topix_ny	Prostate cancer support group to meet Tuesday in Penfield - http:// bit.ly/VRtuzK #Penfield #NewYork	11/10/2012	0	0		#Penfield #NewYork		https://twitter.com/topix_ny/status/267374008197070848	1	0	1	
3.04846E+17	MODELIKESPIZZA	"@DJ_CH3WNZ @MitchTheGiant @HoshJohlt I didn't choose to, I didn't post the picture. I'm just saying, we all know people that had cancer"	2/22/2013	0	1	@DJ_CH3WNZ @MitchTheGiant @HoshJohlt			https://twitter.com/MODELIKESPIZZA/status/304845874922672128	1	0	1	
3.93394E+17	whyskylardoit	Pink out for breast cancer !	10/24/2013	0	0				https://twitter.com/whyskylardoit/status/393394097425481728	1	0	1	
1.5286E+17	nattdaddy1908	RT @TheCancerSign A Cancer female loves having beautiful hands.	12/30/2011	0	0	@TheCancerSign			https://twitter.com/nattdaddy1908/status/152859994495266819	0	1	-1	Horoscope
